Job Title,Company Name,Study Level,Experience Level,Contract Type,Region,Skills,Posting Date,Job Link,Disponibilité,Langues,Salary,Mobility
Software Engineer,Copeland-Brown,Secondaire,"Etudiant, jeune diplômé - Débutant < 2 ans",Indépendant-Freelance,Sidi Bouzid,"Java, Python, Leadership, Data Analysis",2026-07-15,https://fakejobsite.com/job/618,In 3 months,French,1319,Hybrid
Software Engineer,"Thompson, Wheeler and Dunn",Expert Recherche,"Etudiant, jeune diplômé - Débutant < 2 ans",Temps partiel,Siliana,"Python, Machine Learning, Communication",2024-12-21,https://fakejobsite.com/job/619,In 3 months,"English, Arabic, French",1291,Hybrid
Project Manager,Murphy-Jordan,Doctorat,Entre 5 et 10 ans,CDD,Tataouine,"Communication, SQL, Project Management, Python, Machine Learning",2024-07-10,https://fakejobsite.com/job/620,In 1 month,"Arabic, English",1765,Remote
Nurse,"Thompson, Wheeler and Dunn",Bac+4,Débutant < 2 ans,CDD,Sfax,"Machine Learning, Java",2025-11-02,https://fakejobsite.com/job/621,In 1 month,Arabic,883,Hybrid
Nurse,Bradley-Charles,Bac,Expérience entre 2 ans et 5 ans,Intérim,International,"Leadership, Data Analysis, Project Management",2024-08-25,https://fakejobsite.com/job/622,In 3 months,Arabic,763,Remote
Project Manager,"Giles, Nelson and Davis",Formations professionnelles,Débutant < 2 ans,Statutaire,Bizerte,"Data Analysis, Leadership, Python, Project Management, Communication",2025-05-23,https://fakejobsite.com/job/623,In 3 months,"English, French, Arabic",765,Hybrid
Teacher,"Atkins, Perkins and Christian",Bac+4,"Etudiant, jeune diplômé & Débutant < 2 ans",Stage,TRIPOLI,"SQL, Python, Leadership, Java",2025-10-09,https://fakejobsite.com/job/624,Immediate,English,885,On-site
Nurse,Copeland-Brown,Secondaire,"Etudiant, jeune diplômé et plus",Saisonnier,Nabeul,"Machine Learning, Data Analysis, Project Management, Java",2024-12-04,https://fakejobsite.com/job/625,In 3 months,"French, Arabic, English",1108,Remote
Software Engineer,Nichols and Sons,Bac+1,Aucune expérience,Unspecified,Nabeul,"Communication, Project Management, Python, SQL, Machine Learning",2024-03-18,https://fakejobsite.com/job/626,In 1 month,English,641,Remote
Software Engineer,"Anderson, Cunningham and Dunn",Formations professionnelles,"Etudiant, jeune diplômé & Débutant < 2 ans",Fonction publique,Abidjan,"Java, Data Analysis, Python, Communication",2026-06-17,https://fakejobsite.com/job/627,Immediate,French,1331,Remote
Accountant,Nichols and Sons,Bac+4,Plus que 10 ans,Intérim,Abidjan,"Communication, Leadership",2026-02-07,https://fakejobsite.com/job/628,In 1 month,"Arabic, English",1184,Hybrid
Nurse,Thomas-Howard,Bac+4,Entre 1 et 2 ans,Stage-PFE,Gabes,"Data Analysis, Communication",2024-11-17,https://fakejobsite.com/job/629,Immediate,"English, Arabic, French",1161,On-site
Teacher,Murphy-Jordan,Bac+1,Entre 2 et 5 ans,Unspecified,Siliana,"Data Analysis, Machine Learning, Java",2024-09-24,https://fakejobsite.com/job/630,In 1 month,"English, French",1263,Remote
Project Manager,Jackson-Richards,Bac+4,Plus que 10 ans,Statutaire,Gafsa,"SQL, Project Management, Java, Leadership",2024-07-01,https://fakejobsite.com/job/631,In 3 months,"French, English, Arabic",1475,Remote
Project Manager,Bradley-Charles,Formations professionnelles,Expérience entre 5 ans et 10 ans,Intérim,Gafsa,"Data Analysis, Communication, SQL",2025-07-11,https://fakejobsite.com/job/632,In 1 month,Arabic,1642,Remote
Teacher,Bradley-Charles,Bac+3,Entre 1 et 2 ans,SIVP,Gafsa,"SQL, Python, Communication, Machine Learning, Java",2024-10-02,https://fakejobsite.com/job/633,Immediate,"English, Arabic",997,Remote
Marketing Manager,Watson LLC,Bac,Plus que 10 ans,Fonction publique,Ariana,"SQL, Project Management, Python, Java, Machine Learning",2025-08-18,https://fakejobsite.com/job/634,In 1 month,English,689,On-site
Data Scientist,Reed-Villarreal,Bac+2,Aucune expérience,Temps partiel,Kairouan,"Java, Machine Learning, Python, SQL",2026-01-18,https://fakejobsite.com/job/635,Immediate,"French, Arabic, English",742,Hybrid
Accountant,Howard-Moss,Bac,Aucune expérience,Alternance,Tataouine,"Communication, Data Analysis, Java",2025-01-14,https://fakejobsite.com/job/636,In 1 month,Arabic,794,On-site
Project Manager,Copeland-Brown,et plus,Expérience entre 2 ans et 5 ans,Stage-PFE,International,"Java, Data Analysis, Communication, Project Management, SQL",2024-10-30,https://fakejobsite.com/job/637,In 3 months,French,1352,Remote
Nurse,Watson LLC,Qualification avant bac,"Etudiant, jeune diplômé",CDI,DAKAR,"SQL, Machine Learning, Python, Data Analysis, Leadership",2024-09-10,https://fakejobsite.com/job/638,In 3 months,"English, Arabic, French",1013,On-site
Accountant,Carroll-Davis,Bac+4,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,Intérim,Médenine,"Data Analysis, SQL, Communication, Leadership, Python",2026-01-14,https://fakejobsite.com/job/639,In 1 month,French,1399,Remote
Nurse,"Craig, Morrow and Edwards",Bac+3,Expérience entre 2 ans et 5 ans et plus,CDD,International,"Communication, Python, Java",2025-12-13,https://fakejobsite.com/job/640,In 1 month,"English, Arabic, French",1041,Hybrid
Marketing Manager,Howard-Moss,Doctorat,Moins d'un an,Saisonnier,Kairouan,"Java, Leadership, Data Analysis, SQL",2025-12-12,https://fakejobsite.com/job/641,In 1 month,"French, English, Arabic",1520,Hybrid
Software Engineer,"Palmer, Howard and Cook",Bac+4,Expérience > 10 ans,Alternance,Sousse,"SQL, Machine Learning, Java, Leadership, Project Management",2024-03-27,https://fakejobsite.com/job/642,Immediate,"English, Arabic, French",2303,Hybrid
Accountant,Murphy-Jordan,Secondaire,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Intérim,Siliana,"Data Analysis, Project Management, Communication, Machine Learning, Java",2025-04-01,https://fakejobsite.com/job/643,In 1 month,French,1185,Remote
Project Manager,Goodwin Group,Bac+3,Entre 5 et 10 ans,Intérim,Sousse,"Leadership, Data Analysis, Java",2025-07-31,https://fakejobsite.com/job/644,In 1 month,"Arabic, French",1193,On-site
Accountant,"Palmer, Howard and Cook",Bac+1,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,Indépendant-Freelance,DAKAR,"Communication, SQL, Project Management",2024-10-08,https://fakejobsite.com/job/645,Immediate,"English, French, Arabic",949,Hybrid
Accountant,Mccoy Ltd,Bac+3,Entre 2 et 5 ans,Unspecified,TRIPOLI,"Communication, Python",2026-07-29,https://fakejobsite.com/job/646,In 3 months,"Arabic, English",1035,Remote
Accountant,Carroll-Davis,et plus,Entre 2 et 5 ans,Indépendant-Freelance,Gabes,"Data Analysis, Java, Project Management, Machine Learning, Communication",2026-09-10,https://fakejobsite.com/job/647,In 1 month,French,887,Remote
Data Scientist,Copeland-Brown,Bac+1,Entre 2 et 5 ans,Alternance,Sousse,"Leadership, Project Management, Communication, SQL, Machine Learning",2025-07-09,https://fakejobsite.com/job/648,In 1 month,"English, Arabic, French",964,On-site
Accountant,Durham LLC,Expert Recherche,"Etudiant, jeune diplômé et plus",Stage,Le Kef,"Java, Machine Learning, Python",2024-05-19,https://fakejobsite.com/job/649,In 3 months,"English, French, Arabic",1804,Hybrid
Nurse,Watson LLC,Bac+2,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Temps partiel,Kairouan,"Machine Learning, Python, Data Analysis",2026-04-28,https://fakejobsite.com/job/650,In 3 months,"Arabic, English, French",1044,Remote
Software Engineer,"Craig, Morrow and Edwards",Primaire,Plus que 10 ans,Indépendant-Freelance,Ben Arous,"Machine Learning, Java, Project Management",2026-08-07,https://fakejobsite.com/job/651,Immediate,"French, Arabic, English",762,On-site
Marketing Manager,"Anderson, Cunningham and Dunn",Formations professionnelles,Débutant < 2 ans,CDD,Siliana,"Java, Machine Learning, Python, Data Analysis, SQL",2026-01-08,https://fakejobsite.com/job/652,In 1 month,"Arabic, French",1233,Hybrid
Teacher,Thomas-Howard,Bac+3,Expérience entre 2 ans et 5 ans et plus,Stage-PFE,Ariana,"Leadership, Machine Learning",2026-07-20,https://fakejobsite.com/job/653,In 1 month,"Arabic, English, French",1297,On-site
Accountant,Walker-Thomas,Formations professionnelles,Débutant < 2 ans & Expérience entre 2 ans et 5 ans,CDI,Médenine,"SQL, Python, Communication",2025-05-28,https://fakejobsite.com/job/654,Immediate,"Arabic, French",748,On-site
Project Manager,Reed-Villarreal,Bac+5,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,Unspecified,Abidjan,"Machine Learning, SQL, Python",2026-08-05,https://fakejobsite.com/job/655,In 3 months,"English, Arabic",1286,Remote
Accountant,Bradley-Charles,Secondaire,Aucune expérience,Fonction publique,Tunis,"Machine Learning, Data Analysis, Python, Project Management, Communication",2026-09-14,https://fakejobsite.com/job/656,Immediate,"Arabic, English, French",1082,Remote
Project Manager,Bradley-Charles,Bac+4,Expérience entre 5 ans et 10 ans,CDI,Sousse,"Project Management, SQL, Communication",2025-03-11,https://fakejobsite.com/job/657,In 3 months,"English, Arabic",2518,Remote
Nurse,Nichols and Sons,Secondaire,Moins d'un an,CDI,Gabes,"SQL, Java, Machine Learning, Leadership",2025-07-28,https://fakejobsite.com/job/658,Immediate,French,822,On-site
Project Manager,Thomas-Howard,Formations professionnelles,Entre 1 et 2 ans,Fonction publique,Gafsa,"Project Management, SQL, Python",2024-10-27,https://fakejobsite.com/job/659,In 3 months,"Arabic, English, French",1344,Remote
Teacher,"Anderson, Cunningham and Dunn",Bac,"Etudiant, jeune diplômé & Débutant < 2 ans",Indépendant-Freelance,Nabeul,"Machine Learning, Leadership, SQL, Java",2024-04-30,https://fakejobsite.com/job/660,Immediate,Arabic,1522,On-site
Software Engineer,Walker-Thomas,Primaire,Expérience entre 2 ans et 5 ans et plus,Alternance,Gafsa,"Machine Learning, Data Analysis, Leadership, SQL",2026-09-26,https://fakejobsite.com/job/661,In 3 months,"Arabic, French",942,On-site
Project Manager,"Palmer, Howard and Cook",Bac,Expérience entre 5 ans et 10 ans & Expérience > 10 ans,Fonction publique,Bizerte,"Data Analysis, SQL",2024-06-09,https://fakejobsite.com/job/662,In 3 months,"French, English, Arabic",1082,Remote
Project Manager,Thomas-Howard,Expert Recherche,Expérience entre 5 ans et 10 ans & Expérience > 10 ans,Temps partiel,Le Kef,"Python, Data Analysis, Communication, Java, Machine Learning",2026-09-20,https://fakejobsite.com/job/663,In 3 months,"English, French",1177,Hybrid
Software Engineer,Durham LLC,Primaire,Moins d'un an,Temps partiel,International,"Data Analysis, Communication, Leadership",2026-02-24,https://fakejobsite.com/job/664,In 3 months,Arabic,1049,Hybrid
Teacher,Walker-Thomas,Primaire,"Etudiant, jeune diplômé - Débutant < 2 ans",Statutaire,International,"SQL, Project Management, Java",2026-03-14,https://fakejobsite.com/job/665,In 3 months,English,1090,Hybrid
Accountant,"Thompson, Wheeler and Dunn",Bac,Débutant < 2 ans et plus,SIVP,Gabes,"SQL, Project Management, Leadership, Python",2026-08-28,https://fakejobsite.com/job/666,In 1 month,"French, English",1328,On-site
Project Manager,"Thompson, Wheeler and Dunn",Bac+1,Expérience > 10 ans,Stage,Ben Arous,"SQL, Machine Learning",2026-04-11,https://fakejobsite.com/job/667,In 3 months,"English, French",2058,On-site
Software Engineer,Thomas-Howard,et plus,Expérience entre 2 ans et 5 ans et plus,Stage-PFE,Le Kef,"Communication, Project Management, SQL, Data Analysis",2024-08-20,https://fakejobsite.com/job/668,In 1 month,"French, Arabic, English",912,On-site
Nurse,Walker-Thomas,Formations professionnelles,Aucune expérience,Saisonnier,Le Kef,"Java, Communication",2026-09-24,https://fakejobsite.com/job/669,In 3 months,"English, Arabic, French",486,Remote
Software Engineer,Walker-Thomas,Bac,Expérience entre 2 ans et 5 ans et plus,Indépendant-Freelance,Gabes,"Communication, SQL, Python, Machine Learning, Project Management",2024-12-01,https://fakejobsite.com/job/670,In 1 month,"Arabic, French",1149,On-site
Nurse,Reed-Villarreal,Secondaire,Plus que 10 ans,Unspecified,Gafsa,"SQL, Leadership, Java",2024-05-27,https://fakejobsite.com/job/671,In 1 month,"French, Arabic",1173,Remote
Teacher,Carroll-Davis,Bac+1,Entre 1 et 2 ans,Stage,Gafsa,"Machine Learning, Data Analysis, SQL, Communication, Java",2024-05-13,https://fakejobsite.com/job/672,Immediate,"French, Arabic",1162,Remote
Accountant,Nichols and Sons,Secondaire,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Fonction publique,Sfax,"Communication, Leadership, Python, SQL, Machine Learning",2025-05-01,https://fakejobsite.com/job/673,In 3 months,"French, English, Arabic",1018,Hybrid
Software Engineer,"Anderson, Cunningham and Dunn",et plus,Entre 2 et 5 ans,SIVP,Sousse,"Python, Leadership, Java, Project Management, Machine Learning",2025-12-22,https://fakejobsite.com/job/674,Immediate,"French, English",1131,Hybrid
Marketing Manager,Murphy-Jordan,Expert Recherche,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Saisonnier,Sidi Bouzid,"SQL, Java",2024-07-18,https://fakejobsite.com/job/675,Immediate,"Arabic, French, English",2070,Hybrid
Marketing Manager,Copeland-Brown,Bac+4,"Etudiant, jeune diplômé",Unspecified,Ben Arous,"Machine Learning, Java, Data Analysis",2026-02-18,https://fakejobsite.com/job/676,In 3 months,"Arabic, English, French",1314,Remote
Data Scientist,Bradley-Charles,et plus,"Etudiant, jeune diplômé",Stage-PFE,International,"Communication, Data Analysis",2024-05-23,https://fakejobsite.com/job/677,Immediate,"English, French, Arabic",1006,Remote
Project Manager,"Craig, Morrow and Edwards",Qualification avant bac,Expérience entre 2 ans et 5 ans et plus,Stage-PFE,Médenine,"Communication, Leadership",2025-04-08,https://fakejobsite.com/job/678,In 3 months,English,974,Remote
Teacher,Watson LLC,Doctorat,"Etudiant, jeune diplômé et plus",Indépendant-Freelance,Zaghouan,"Python, Project Management, Communication",2024-04-27,https://fakejobsite.com/job/679,Immediate,"English, Arabic",1480,On-site
Software Engineer,"Anderson, Cunningham and Dunn",Bac+1,Expérience entre 2 ans et 5 ans,Fonction publique,Ariana,"Project Management, Leadership, Communication, Python",2024-09-22,https://fakejobsite.com/job/680,In 3 months,"Arabic, French",1811,Remote
Marketing Manager,Walker-Thomas,Expert Recherche,Débutant < 2 ans & Expérience entre 2 ans et 5 ans,Stage,Gafsa,"Python, Java",2026-02-03,https://fakejobsite.com/job/681,In 3 months,"Arabic, English",1475,Hybrid
Project Manager,"Anderson, Cunningham and Dunn",Qualification avant bac,"Etudiant, jeune diplômé et plus",Alternance,Sfax,"Java, Leadership, Machine Learning, SQL, Project Management",2025-07-14,https://fakejobsite.com/job/682,In 3 months,"English, French",1095,Hybrid
Marketing Manager,Walker-Thomas,Bac+5,Aucune expérience,Stage,Ben Arous,"Python, Communication",2026-05-15,https://fakejobsite.com/job/683,In 1 month,"English, French, Arabic",1018,Remote
Software Engineer,"Craig, Morrow and Edwards",Expert Recherche,Débutant < 2 ans & Expérience entre 2 ans et 5 ans,Stage,Ariana,"Java, SQL, Project Management, Leadership",2024-07-07,https://fakejobsite.com/job/684,Immediate,"English, Arabic",1924,Remote
Nurse,Jackson-Richards,Bac,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,Stage-PFE,Kairouan,"Java, Leadership, Project Management, Python, Machine Learning",2025-02-11,https://fakejobsite.com/job/685,In 1 month,"Arabic, French, English",1669,Hybrid
Software Engineer,Durham LLC,Bac,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Alternance,DAKAR,"Communication, Data Analysis",2024-10-28,https://fakejobsite.com/job/686,Immediate,"Arabic, English, French",1273,Remote
Data Scientist,"Anderson, Cunningham and Dunn",et plus,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Alternance,Ariana,"Data Analysis, Project Management, Java, Communication",2024-02-15,https://fakejobsite.com/job/687,Immediate,"Arabic, English, French",1120,Hybrid
Software Engineer,Nichols and Sons,Doctorat,Débutant < 2 ans & Expérience entre 2 ans et 5 ans,Indépendant-Freelance,Monastir,"Python, Machine Learning",2025-09-21,https://fakejobsite.com/job/688,Immediate,"English, French",1552,On-site
Software Engineer,Goodwin Group,Expert Recherche,Expérience > 10 ans,Unspecified,Le Kef,"Leadership, Data Analysis, Communication",2024-11-03,https://fakejobsite.com/job/689,In 1 month,"Arabic, English",1058,Hybrid
Data Scientist,Bradley-Charles,Formations professionnelles,"Etudiant, jeune diplômé et plus",Saisonnier,Sousse,"Data Analysis, Project Management, Machine Learning",2024-12-20,https://fakejobsite.com/job/690,Immediate,"Arabic, French",1286,On-site
Teacher,Watson LLC,Bac+2,Expérience entre 2 ans et 5 ans,Intérim,Monastir,"Project Management, Python, SQL, Java, Communication",2025-10-27,https://fakejobsite.com/job/691,In 1 month,"Arabic, French, English",1360,Remote
Software Engineer,"Craig, Morrow and Edwards",Bac+4,Expérience entre 2 ans et 5 ans et plus,CDI,Nabeul,"Communication, Project Management, Data Analysis, Java, Machine Learning",2026-05-19,https://fakejobsite.com/job/692,In 3 months,"Arabic, French, English",1327,Remote
Data Scientist,Nichols and Sons,et plus,Débutant < 2 ans et plus,Unspecified,Abidjan,"Java, Leadership, Machine Learning, Communication",2024-02-18,https://fakejobsite.com/job/693,Immediate,"French, Arabic, English",922,On-site
Project Manager,Reed-Villarreal,Bac,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,CDI,Abidjan,"Python, SQL, Communication, Data Analysis",2025-10-04,https://fakejobsite.com/job/694,Immediate,English,1054,Remote
Nurse,Goodwin Group,Doctorat,Expérience > 10 ans,Stage-PFE,Bizerte,"Project Management, Communication, Leadership",2024-06-25,https://fakejobsite.com/job/695,In 3 months,Arabic,2094,On-site
Nurse,Bradley-Charles,Bac+4,Débutant < 2 ans et plus,Intérim,Tozeur,"Python, SQL, Java, Project Management",2025-08-10,https://fakejobsite.com/job/696,In 3 months,Arabic,1490,Remote
